B2,B8,B5,B6,NDVI,EVI,NDMI,TEX_B2_contrast,TEX_B2_ent,TEX_B2_asm,TEX_B2_corr,TEX_B2_var,TEX_B3_contrast,TEX_B3_ent,TEX_B3_corr,TEX_B4_asm,TEX_B4_corr,TEX_B8_contrast,TEX_B8_ent,TEX_B8_corr,TEX_B8_var,TEX_B8_sent,Clase_N1
0.9999636477977006,0.9999698584817658,0.9999794885969653,0.9999804887555235,0.9999539056352565,0.9999495369668796,0.9999486209158163,0.9580777615028863,0.9998214489417896,0.9999153071884664,0.9999615113508313,0.9579746403666594,0.9496028178195712,0.9998573478696726,0.9999561697733175,0.999977273958189,0.999968096775481,0.9454915749261371,0.9999132642764413,0.9999671170310427,0.9021439490248362,0.9999063637707221,2.0
0.9999619176928148,0.9999634981608337,0.9999750182918383,0.9999747583889854,0.9999597939544762,0.9999453899793197,0.999951766615726,0.9580098054410763,0.999802532074047,0.9999138432989372,0.9999793836847015,0.9579422957633581,0.9495473358911903,0.9998605931410356,0.9999789363400289,0.9999783832227521,0.9999806439326823,0.9457485097166427,0.9999548987965753,0.9999762955944993,0.9026555157243541,0.9999344442781137,2.0
0.9999633777812376,0.9999704085098567,0.9999795386004834,0.9999804587531012,0.9999589790378685,0.9999520961681527,0.9999512419572507,0.9580842244554192,0.9998446015694898,0.9999106301034717,0.9999554862958238,0.9579645766381447,0.9495235040969542,0.9998334370586268,0.9999680202926665,0.999979643669879,0.9999581208754796,0.9454983240537063,0.999941395744393,0.99996872132429,0.9021560545535544,0.9999164042113788,2.0
0.9999613276570831,0.9999666583199531,0.9999755283263815,0.9999768985252651,0.9999804492076756,0.9999549108600895,0.9999618708222278,0.9581578831308027,0.9998807256757972,0.999909251642243,0.9999799571719183,0.9581745075654979,0.9498230499742265,0.9999287101861918,0.9999759604136833,0.999977219233154,0.9999783534797679,0.9477723048928302,0.9999722283995607,0.9999607389264611,0.9041512299438563,0.9999440933600393,2.0
0.9999618376880094,0.9999644382092231,0.9999768984200941,0.9999782886151445,0.9999641061775666,0.9999475721928321,0.9999502894144335,0.9580617942077214,0.9998486471111251,0.9999107395461999,0.9999782291284632,0.9580182353884035,0.9496506698009579,0.999891435135933,0.9999859472462688,0.9999776570334344,0.9999809945737009,0.9466297370726771,0.9999688836026637,0.9999964351336971,0.9064972242545112,0.9999667911653495,2.0
0.9999625477310427,0.9999660882920057,0.999977338450159,0.9999786186358287,0.999957390779294,0.9999473385359716,0.9999505404977138,0.9580560915998582,0.9998342209545231,0.9999131388133888,0.9999701657720692,0.9579769403991705,0.9496195848342377,0.9998616677638761,0.9999816986579613,0.9999788554718573,0.9999730658976081,0.9467499087319368,0.9999552903869715,0.9999950848014917,0.9064628250404962,0.9999423894395655,2.0
0.9999631977704484,0.9999681283950869,0.9999775584651914,0.9999783686201137,0.9999563614537691,0.9999490938235301,0.9999503473406234,0.9581172995855946,0.9998745510284182,0.999909809483059,0.9999868057467968,0.9581864296208864,0.9497555108427227,0.9999172991350063,0.999987631973326,0.9999768156853609,0.9999888510616255,0.9459866970557205,0.9999353162498664,0.9999743527004371,0.9028576825933267,0.9999209406976326,2.0
0.9999631077649607,0.9999698484810925,0.999979548601336,0.9999809687853388,0.9999605428583027,0.9999521365216462,0.9999517908981125,0.9581215765357817,0.9998555219268603,0.99991034842727,0.9999650440485383,0.9580348617801216,0.949638612609154,0.9998846298665701,0.9999816811518109,0.9999777404987947,0.9999754073847142,0.9454519239086739,0.9999413055570492,0.9999770055135734,0.902300767489309,0.9999209475146493,2.0
0.999962187709278,0.9999661282932089,0.9999759883581516,0.9999776285722856,0.9999603933862925,0.999948134854348,0.9999550250050727,0.9581755612128948,0.9998938665895695,0.9999084526740426,0.9999854858154278,0.9582767477807609,0.9497753863857542,0.99990064958348,0.9999931064332379,0.9999765709975934,0.9999892578569447,0.9458130012198858,0.9999227581627497,0.9999693584710412,0.9025397173485189,0.9998940407259154,2.0
0.9999630577618291,0.9999675783669959,0.9999761983723314,0.9999770685360109,0.9999576265507221,0.9999491062797654,0.9999608330461072,0.9583551933034852,0.9999025699894565,0.9999080304547842,0.9999565144886534,0.9582091500316084,0.9502784915428777,0.9999015006681813,0.999957792719221,0.9999769560412419,0.999962024880883,0.9471007685694826,0.9999754033086704,0.9999800528791826,0.9046807095692158,0.9999583933396877,2.0
